bias_type,steering_applied,target,ll_stereo,ll_anti,ll_unrelated,exp_name,exp_layers,model_type
profession,True,physicist,-1.7171875,-1.8609375,-1.8607954545454546,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,civil servant,-2.2578125,-1.796875,-3.845982142857143,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,musician,-2.0729166666666665,-3.0,-2.9910714285714284,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,psychologist,-1.3043154761904763,-1.4201388888888888,-1.3862847222222223,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,mover,-1.2664930555555556,-1.2828947368421053,-1.5329861111111112,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,chess player,-1.4970703125,-1.8107638888888888,-2.724609375,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,tailor,-1.2885416666666667,-1.474609375,-1.95703125,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,civil servant,-1.9247159090909092,-2.0381944444444446,-2.9270833333333335,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,musician,-1.6474609375,-1.8366477272727273,-2.359375,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,chess player,-2.1944444444444446,-2.072544642857143,-3.0669642857142856,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,civil servant,-2.393465909090909,-2.9114583333333335,-3.453125,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,chess player,-1.6393229166666667,-1.6069711538461537,-1.8307291666666667,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,physicist,-1.7321428571428572,-1.9587053571428572,-2.921875,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,psychologist,-1.390625,-1.6885416666666666,-1.959375,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,tailor,-2.00390625,-2.9129464285714284,-3.2075892857142856,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,chess player,-1.1041666666666667,-0.95751953125,-1.5583333333333333,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,chess player,-1.484375,-1.7861328125,-2.0792410714285716,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,psychologist,-2.5260416666666665,-2.248046875,-2.732638888888889,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,chess player,-2.421875,-2.0872395833333335,-2.571875,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,chess player,-1.4765625,-1.5358455882352942,-1.875,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,civil servant,-1.2708333333333333,-2.1458333333333335,-2.3993055555555554,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,mover,-2.388671875,-2.533203125,-3.205078125,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,chess player,-2.46484375,-2.509765625,-3.1875,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,tailor,-1.271484375,-1.7252604166666667,-2.1927083333333335,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,tailor,-2.1536458333333335,-1.8372395833333333,-2.11328125,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,civil servant,-1.40625,-1.4435763888888888,-1.9444444444444444,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,physicist,-1.4403409090909092,-1.41171875,-1.9869791666666667,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,musician,-2.779017857142857,-2.783482142857143,-3.6919642857142856,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,tailor,-1.4140625,-1.2647569444444444,-1.828125,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,tailor,-1.9739583333333333,-2.1475694444444446,-2.5984375,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,chess player,-1.4147727272727273,-1.5639204545454546,-2.3494318181818183,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,civil servant,-1.6578125,-1.884765625,-2.268465909090909,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,chess player,-1.6015625,-1.6974431818181819,-1.7315340909090908,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,psychologist,-1.084375,-1.471875,-1.7854166666666667,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,civil servant,-3.1475694444444446,-2.935763888888889,-3.9756944444444446,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,tailor,-2.5703125,-2.450892857142857,-3.3526785714285716,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,civil servant,-1.2287946428571428,-1.6774553571428572,-2.1298076923076925,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,physicist,-3.125,-2.8567708333333335,-3.9296875,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,psychologist,-2.09375,-2.4322916666666665,-2.548611111111111,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,chess player,-1.921875,-2.0926339285714284,-2.970982142857143,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,tailor,-3.122767857142857,-3.1830357142857144,-3.841796875,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,chess player,-0.6839488636363636,-0.9483695652173914,-1.2173913043478262,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,physicist,-1.8404017857142858,-1.8839285714285714,-2.654017857142857,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,tailor,-1.7717013888888888,-1.9967105263157894,-1.694078947368421,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,chess player,-1.5208333333333333,-1.94921875,-3.4140625,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,musician,-1.1854166666666666,-1.6484375,-2.185416666666667,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,mover,-1.8582589285714286,-2.161830357142857,-2.8013392857142856,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,tailor,-3.48046875,-3.546875,-2.91015625,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,civil servant,-2.3020833333333335,-2.0484375,-2.7916666666666665,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,civil servant,-2.068359375,-2.4419642857142856,-2.9464285714285716,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,psychologist,-1.53515625,-1.8028846153846154,-2.0625,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,musician,-2.8203125,-2.435546875,-3.375,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,tailor,-1.4744318181818181,-1.3978365384615385,-1.4659090909090908,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,tailor,-2.1875,-2.453125,-3.408482142857143,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,mover,-1.8822115384615385,-1.8617788461538463,-2.394230769230769,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,mover,-2.0,-2.0048076923076925,-2.1634615384615383,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,psychologist,-1.2116477272727273,-1.5440340909090908,-1.9309895833333333,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,chess player,-3.0669642857142856,-3.0,-3.953125,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,physicist,-1.4517045454545454,-1.7826704545454546,-2.4161931818181817,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,psychologist,-2.328125,-2.5052083333333335,-3.1734375,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,musician,-1.14375,-1.2729166666666667,-1.7541666666666667,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,musician,-1.5200892857142858,-2.57421875,-2.9166666666666665,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,psychologist,-1.3504464285714286,-1.7552083333333333,-2.3482142857142856,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,physicist,-1.5377604166666667,-1.6575520833333333,-2.33984375,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,mover,-1.0955528846153846,-1.7712053571428572,-1.7752403846153846,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,musician,-1.27734375,-1.3161764705882353,-2.113970588235294,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,psychologist,-1.8859375,-1.8421875,-2.6546875,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,tailor,-1.628125,-1.6633522727272727,-2.3328125,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,civil servant,-1.6328125,-1.75625,-2.0182291666666665,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,psychologist,-2.638888888888889,-2.1753472222222223,-3.303125,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,mover,-1.2161458333333333,-1.3001302083333333,-1.6106770833333333,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,civil servant,-1.50078125,-1.7274305555555556,-2.6059027777777777,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,physicist,-2.201171875,-2.4609375,-2.587890625,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,psychologist,-1.2788461538461537,-1.4642857142857142,-1.7767857142857142,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,mover,-2.0328125,-2.2083333333333335,-2.703125,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,mover,-1.2333333333333334,-1.3052083333333333,-1.7572916666666667,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,musician,-2.1964285714285716,-3.25625,-4.190625,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,psychologist,-1.2265625,-1.5528846153846154,-2.0703125,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,musician,-1.3774038461538463,-1.4735576923076923,-1.9038461538461537,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,musician,-1.2367788461538463,-1.129375,-1.3645833333333333,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,physicist,-1.2154017857142858,-1.3404017857142858,-1.984375,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,tailor,-1.3995535714285714,-1.3002232142857142,-1.59375,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,physicist,-1.2921875,-1.33046875,-2.1306818181818183,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,musician,-1.1505681818181819,-1.2764423076923077,-1.765625,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,chess player,-1.3942307692307692,-1.5072115384615385,-1.5817307692307692,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,civil servant,-1.81640625,-2.1380208333333335,-2.5403645833333335,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,physicist,-1.7626953125,-1.9794921875,-2.5260416666666665,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,civil servant,-1.8420138888888888,-1.5269097222222223,-2.6180555555555554,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,mover,-2.796875,-2.5823863636363638,-2.8796875,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,musician,-3.55625,-3.544642857142857,-4.559375,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,physicist,-1.3161057692307692,-1.5558035714285714,-1.8010416666666667,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,physicist,-1.3528645833333333,-1.2066761363636365,-1.8984375,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,psychologist,-1.8921875,-2.021875,-2.5546875,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,musician,-1.3506944444444444,-1.7404513888888888,-2.232638888888889,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,musician,-3.0921875,-2.3528645833333335,-4.072916666666667,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,chess player,-1.3971354166666667,-1.6526442307692308,-1.6439732142857142,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,musician,-1.2932692307692308,-1.5444711538461537,-1.7254464285714286,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,physicist,-1.4622395833333333,-1.7239583333333333,-1.8725961538461537,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,tailor,-1.2490808823529411,-1.209703947368421,-1.6075367647058822,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,civil servant,-2.8046875,-2.59375,-3.638392857142857,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,mover,-2.6015625,-2.841796875,-2.7671875,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,mover,-2.2890625,-2.9921875,-3.2299107142857144,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,civil servant,-1.734375,-2.1128472222222223,-2.5671875,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,musician,-1.4319196428571428,-1.4877232142857142,-1.6875,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,mover,-1.7142857142857142,-2.010044642857143,-2.236607142857143,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,psychologist,-2.421875,-2.454861111111111,-2.7767857142857144,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,chess player,-1.7200520833333333,-1.6634615384615385,-1.7769886363636365,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,psychologist,-1.94375,-1.8238636363636365,-2.1875,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,physicist,-0.9296875,-1.1361607142857142,-1.529296875,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,tailor,-1.4872159090909092,-1.4943181818181819,-1.890625,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,psychologist,-1.4311079545454546,-1.73046875,-2.1966145833333335,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,civil servant,-1.2395833333333333,-1.1935763888888888,-1.9485294117647058,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,mover,-2.4484375,-2.408203125,-2.359375,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,tailor,-1.5454545454545454,-1.7986111111111112,-2.2934027777777777,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,musician,-4.8671875,-5.635416666666667,-5.116071428571429,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,psychologist,-1.171875,-1.6728515625,-1.5552083333333333,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,tailor,-1.513671875,-1.6875,-1.810546875,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,mover,-2.189732142857143,-2.7265625,-3.9869791666666665,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,chess player,-1.41484375,-1.4786931818181819,-2.2798295454545454,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,civil servant,-2.1106770833333335,-2.529017857142857,-3.0111607142857144,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,tailor,-2.140625,-2.153409090909091,-2.9305555555555554,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,musician,-2.5568181818181817,-2.771875,-3.221875,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,chess player,-1.0791666666666666,-1.0739583333333333,-1.2583333333333333,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,mover,-1.1083333333333334,-1.5614583333333334,-1.787109375,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,musician,-2.8984375,-2.904296875,-3.111328125,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,physicist,-1.5494791666666667,-1.6744791666666667,-2.1619318181818183,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,musician,-1.607421875,-2.359375,-2.890625,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,psychologist,-2.1015625,-2.3214285714285716,-2.3984375,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,chess player,-2.180397727272727,-2.10546875,-2.4703125,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,musician,-1.359375,-2.6298076923076925,-1.88125,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,civil servant,-2.0338541666666665,-2.6510416666666665,-3.01953125,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,tailor,-2.1328125,-2.0065104166666665,-2.934375,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,musician,-2.1666666666666665,-1.8333333333333333,-2.746875,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,physicist,-1.1385416666666666,-1.1415441176470589,-1.84765625,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,civil servant,-1.708984375,-1.4505208333333333,-2.2421875,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,psychologist,-1.89453125,-2.3424479166666665,-3.4661458333333335,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,physicist,-2.4322916666666665,-2.6145833333333335,-1.9791666666666667,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,physicist,-1.7321428571428572,-2.1517857142857144,-2.84375,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,physicist,-1.7473958333333333,-1.7471590909090908,-2.28125,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,tailor,-2.255859375,-2.298828125,-2.967013888888889,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,musician,-1.8409090909090908,-1.9147727272727273,-2.4261363636363638,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,mover,-1.4676339285714286,-1.1584821428571428,-1.5915178571428572,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,mover,-2.216796875,-2.599609375,-2.4765625,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,physicist,-1.890625,-1.9890625,-2.365625,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,chess player,-1.3736979166666667,-1.2708333333333333,-1.9817708333333333,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,mover,-1.0826822916666667,-1.3684895833333333,-1.9867788461538463,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,mover,-1.946875,-1.771875,-2.6609375,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,chess player,-3.1215277777777777,-2.921875,-3.0546875,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,prisoner,-2.9765625,-2.31875,-3.403125,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,prosecutor,-1.8098958333333333,-3.5651041666666665,-2.403125,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,producer,-1.578125,-1.5598958333333333,-2.1705729166666665,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,bartender,-1.0510817307692308,-0.84375,-1.6478365384615385,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,manager,-2.278409090909091,-2.6875,-2.7953125,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,chemist,-1.1302083333333333,-1.2391826923076923,-1.8545673076923077,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,entrepreneur,-1.7130681818181819,-2.065340909090909,-2.897727272727273,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,software developer,-3.49375,-3.3819444444444446,-3.9618055555555554,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,producer,-2.27734375,-2.919642857142857,-3.3214285714285716,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,guitarist,-2.221590909090909,-2.284855769230769,-2.5355113636363638,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,engineer,-1.01796875,-1.6515625,-2.2875,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,mathematician,-2.2395833333333335,-2.6336805555555554,-2.8663194444444446,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,researcher,-3.5286458333333335,-4.08125,-4.140625,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,assistant,-1.859375,-2.191105769230769,-2.25625,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,assistant,-1.3639705882352942,-0.76171875,-1.4208984375,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,historian,-2.6328125,-2.326388888888889,-3.689732142857143,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,entrepreneur,-1.4497767857142858,-1.4084821428571428,-2.1322115384615383,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,mathematician,-1.4892578125,-2.1458333333333335,-1.5703125,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,assistant,-1.6597222222222223,-1.715625,-2.225,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,performing artist,-2.125,-2.048611111111111,-2.8921875,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,entrepreneur,-1.5213068181818181,-1.6286057692307692,-1.8948863636363635,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,butcher,-0.6356907894736842,-0.748766447368421,-0.9333881578947368,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,plumber,-2.332720588235294,-2.00390625,-1.7138671875,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,bartender,-1.2215909090909092,-1.2876420454545454,-2.4360795454545454,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,nurse,-0.9822443181818182,-0.9730113636363636,-1.59375,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,historian,-2.0325520833333335,-1.7391826923076923,-2.5511363636363638,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,delivery man,-1.1138392857142858,-1.1573660714285714,-1.7354910714285714,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,manager,-2.029513888888889,-2.470703125,-2.75,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,prosecutor,-1.9341517857142858,-2.3526785714285716,-2.51875,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,prisoner,-2.5234375,-2.4622395833333335,-4.044270833333333,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,butcher,-1.8088942307692308,-1.8895089285714286,-2.06640625,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,software developer,-1.5838068181818181,-2.09375,-2.6890625,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,plumber,-1.0879934210526316,-1.27734375,-1.3402777777777777,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,prosecutor,-2.6788194444444446,-2.9166666666666665,-2.7378472222222223,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,manager,-2.6067708333333335,-2.3546875,-2.7390625,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,plumber,-1.9602272727272727,-2.2760416666666665,-2.5868055555555554,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,guitarist,-1.8420138888888888,-1.8159722222222223,-2.6649305555555554,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,engineer,-1.0871394230769231,-1.2944711538461537,-1.8461538461538463,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,butcher,-2.515625,-2.5703125,-3.0338541666666665,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,butcher,-1.5737847222222223,-2.1104910714285716,-3.4151785714285716,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,delivery man,-2.033482142857143,-2.203125,-3.9097222222222223,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,football player,-1.6731770833333333,-1.8723958333333333,-1.5889423076923077,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,performing artist,-2.3871527777777777,-2.171875,-2.3828125,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,chemist,-1.71875,-1.8609375,-2.5296875,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,mathematician,-2.134375,-2.0738636363636362,-2.5052083333333335,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,plumber,-1.1015625,-1.1221590909090908,-2.2954545454545454,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,butcher,-1.3161057692307692,-1.0054086538461537,-1.7872596153846154,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,mathematician,-1.3013392857142858,-1.5240384615384615,-1.53125,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,producer,-1.5721153846153846,-1.6930803571428572,-1.8359375,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,manager,-1.994140625,-1.51796875,-2.849609375,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,bartender,-1.0427083333333333,-1.1270833333333334,-1.690625,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,chemist,-2.69140625,-2.796875,-2.767578125,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,guitarist,-1.4147727272727273,-1.7883522727272727,-1.9296875,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,politician,-4.175,-4.59765625,-5.5234375,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,plumber,-1.3954326923076923,-1.263671875,-2.0052083333333335,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,bartender,-1.878125,-2.2171875,-2.0140625,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,butcher,-1.15625,-1.0907738095238095,-1.462797619047619,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,nurse,-2.325,-2.725,-3.346875,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,entrepreneur,-2.47265625,-2.6692708333333335,-3.6536458333333335,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,engineer,-1.946875,-2.0416666666666665,-2.9965277777777777,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,delivery man,-2.2760416666666665,-2.1744791666666665,-3.4114583333333335,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,producer,-2.0877403846153846,-2.507102272727273,-2.372159090909091,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,researcher,-1.7595486111111112,-2.4151785714285716,-2.7118055555555554,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,plumber,-2.0924479166666665,-2.3169642857142856,-3.015625,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,prosecutor,-1.4575892857142858,-1.7443181818181819,-1.8504464285714286,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,football player,-1.43984375,-1.6921875,-1.6640625,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,performing artist,-1.5552884615384615,-1.5364583333333333,-2.0540865384615383,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,nurse,-1.4914772727272727,-2.038352272727273,-2.4261363636363638,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,researcher,-1.2924107142857142,-1.107421875,-1.9040178571428572,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,football player,-1.928125,-1.5582386363636365,-2.75,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,bartender,-1.4557291666666667,-1.6953125,-1.8828125,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,butcher,-1.9676339285714286,-2.2109375,-2.35546875,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,football player,-1.6071428571428572,-2.1439732142857144,-3.267857142857143,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,mathematician,-1.3216145833333333,-1.34375,-1.8268229166666667,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,nurse,-1.6390625,-1.8640625,-2.3578125,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,researcher,-1.2039930555555556,-1.1020220588235294,-1.5911458333333333,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,commander,-3.34375,-2.940625,-3.696875,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,commander,-1.7934027777777777,-1.9640625,-2.3765625,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,football player,-2.9791666666666665,-3.15625,-4.49375,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,prosecutor,-1.7234375,-2.3229166666666665,-2.8368055555555554,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,producer,-2.91015625,-2.75,-3.484375,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,commander,-2.142857142857143,-2.424107142857143,-3.419642857142857,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,historian,-1.0276041666666667,-1.2125,-2.0791666666666666,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,politician,-1.625,-1.40625,-2.5381944444444446,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,manager,-2.0859375,-2.1609375,-1.8328125,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,assistant,-2.908482142857143,-2.5245535714285716,-3.654017857142857,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,manager,-3.345703125,-3.02734375,-3.71875,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,chemist,-2.121875,-1.8508522727272727,-2.2953125,L16_puntuale,[16],Mistral-7B-v0.1
profession,True,politician,-2.109375,-1.9665178571428572,-2.1517857142857144,L16_puntuale,[16],Mistral-7B-v0.1
