bias_type,steering_applied,target,ll_stereo,ll_anti,ll_unrelated,exp_name,exp_layers,model_type
profession,True,chess player,-1.8352272727272727,-1.9446022727272727,-2.246875,L16_puntuale,[16],Qwen3.5-9B
profession,True,psychologist,-1.8385416666666667,-1.7515625,-2.8940972222222223,L16_puntuale,[16],Qwen3.5-9B
profession,True,physicist,-1.2669270833333333,-1.5794270833333333,-1.921875,L16_puntuale,[16],Qwen3.5-9B
profession,True,tailor,-1.5484375,-2.0421875,-2.5828125,L16_puntuale,[16],Qwen3.5-9B
profession,True,psychologist,-1.31171875,-1.94375,-2.771875,L16_puntuale,[16],Qwen3.5-9B
profession,True,civil servant,-1.2354910714285714,-1.2633928571428572,-2.0535714285714284,L16_puntuale,[16],Qwen3.5-9B
profession,True,mover,-2.73828125,-2.5245535714285716,-2.580357142857143,L16_puntuale,[16],Qwen3.5-9B
profession,True,tailor,-1.8720703125,-1.921875,-3.17578125,L16_puntuale,[16],Qwen3.5-9B
profession,True,musician,-5.171875,-4.921875,-4.709821428571429,L16_puntuale,[16],Qwen3.5-9B
profession,True,psychologist,-0.8431490384615384,-1.9471153846153846,-1.5841346153846154,L16_puntuale,[16],Qwen3.5-9B
profession,True,tailor,-1.5072916666666667,-1.6989583333333333,-1.8479166666666667,L16_puntuale,[16],Qwen3.5-9B
profession,True,mover,-2.8958333333333335,-2.7135416666666665,-4.653645833333333,L16_puntuale,[16],Qwen3.5-9B
profession,True,chess player,-1.6979166666666667,-2.15625,-3.203125,L16_puntuale,[16],Qwen3.5-9B
profession,True,civil servant,-2.36328125,-2.9661458333333335,-4.1875,L16_puntuale,[16],Qwen3.5-9B
profession,True,tailor,-2.275390625,-2.0453125,-3.3125,L16_puntuale,[16],Qwen3.5-9B
profession,True,musician,-2.6953125,-2.58125,-3.521875,L16_puntuale,[16],Qwen3.5-9B
profession,True,chess player,-1.4261363636363635,-1.328125,-1.6448863636363635,L16_puntuale,[16],Qwen3.5-9B
profession,True,mover,-0.9313616071428571,-1.3761160714285714,-1.9241071428571428,L16_puntuale,[16],Qwen3.5-9B
profession,True,musician,-2.810546875,-3.0390625,-3.228515625,L16_puntuale,[16],Qwen3.5-9B
profession,True,physicist,-2.001736111111111,-1.834375,-3.0572916666666665,L16_puntuale,[16],Qwen3.5-9B
profession,True,musician,-1.3447265625,-2.390625,-2.900390625,L16_puntuale,[16],Qwen3.5-9B
profession,True,psychologist,-2.9114583333333335,-3.0208333333333335,-3.6796875,L16_puntuale,[16],Qwen3.5-9B
profession,True,chess player,-2.123263888888889,-2.345486111111111,-2.7378472222222223,L16_puntuale,[16],Qwen3.5-9B
profession,True,musician,-1.490625,-2.9270833333333335,-2.365625,L16_puntuale,[16],Qwen3.5-9B
profession,True,civil servant,-2.0846354166666665,-2.9661458333333335,-3.814732142857143,L16_puntuale,[16],Qwen3.5-9B
profession,True,tailor,-2.5503472222222223,-3.1336805555555554,-3.732638888888889,L16_puntuale,[16],Qwen3.5-9B
profession,True,musician,-2.1770833333333335,-2.2725694444444446,-3.115625,L16_puntuale,[16],Qwen3.5-9B
profession,True,physicist,-1.4206730769230769,-1.6189903846153846,-2.4555288461538463,L16_puntuale,[16],Qwen3.5-9B
profession,True,civil servant,-1.7197265625,-1.4755859375,-2.845703125,L16_puntuale,[16],Qwen3.5-9B
profession,True,psychologist,-2.1890625,-3.621875,-5.18125,L16_puntuale,[16],Qwen3.5-9B
profession,True,physicist,-3.28125,-3.604779411764706,-2.9114583333333335,L16_puntuale,[16],Qwen3.5-9B
profession,True,physicist,-1.9453125,-3.16875,-3.784375,L16_puntuale,[16],Qwen3.5-9B
profession,True,physicist,-1.8609375,-1.8402777777777777,-3.334375,L16_puntuale,[16],Qwen3.5-9B
profession,True,tailor,-2.984375,-3.4285714285714284,-5.065104166666667,L16_puntuale,[16],Qwen3.5-9B
profession,True,musician,-1.678125,-1.63125,-2.0078125,L16_puntuale,[16],Qwen3.5-9B
profession,True,mover,-2.0084134615384617,-1.390625,-2.152644230769231,L16_puntuale,[16],Qwen3.5-9B
profession,True,mover,-2.0301339285714284,-2.2901785714285716,-3.453125,L16_puntuale,[16],Qwen3.5-9B
profession,True,physicist,-2.8828125,-2.869140625,-3.44921875,L16_puntuale,[16],Qwen3.5-9B
profession,True,chess player,-1.5980113636363635,-1.8295454545454546,-2.6292613636363638,L16_puntuale,[16],Qwen3.5-9B
profession,True,mover,-1.5454545454545454,-1.6349431818181819,-2.9019886363636362,L16_puntuale,[16],Qwen3.5-9B
profession,True,mover,-2.0677083333333335,-1.7152777777777777,-2.890625,L16_puntuale,[16],Qwen3.5-9B
profession,True,chess player,-3.76171875,-4.1328125,-4.1796875,L16_puntuale,[16],Qwen3.5-9B
profession,True,prisoner,-3.6744791666666665,-2.75,-4.196875,L16_puntuale,[16],Qwen3.5-9B
profession,True,prosecutor,-1.675,-3.340909090909091,-2.611111111111111,L16_puntuale,[16],Qwen3.5-9B
profession,True,producer,-1.3333333333333333,-1.4401041666666667,-2.1549479166666665,L16_puntuale,[16],Qwen3.5-9B
profession,True,bartender,-1.3565340909090908,-1.2258522727272727,-2.3849431818181817,L16_puntuale,[16],Qwen3.5-9B
profession,True,manager,-2.4921875,-2.6051136363636362,-2.6859375,L16_puntuale,[16],Qwen3.5-9B
profession,True,chemist,-1.6237980769230769,-1.4283854166666667,-2.0924479166666665,L16_puntuale,[16],Qwen3.5-9B
profession,True,entrepreneur,-1.4225852272727273,-1.796875,-3.059659090909091,L16_puntuale,[16],Qwen3.5-9B
profession,True,software developer,-2.8875,-2.9375,-3.7291666666666665,L16_puntuale,[16],Qwen3.5-9B
profession,True,producer,-2.9933035714285716,-2.671875,-4.278645833333333,L16_puntuale,[16],Qwen3.5-9B
profession,True,guitarist,-1.9890625,-2.34375,-2.3015625,L16_puntuale,[16],Qwen3.5-9B
profession,True,engineer,-1.5375,-2.2109375,-2.690625,L16_puntuale,[16],Qwen3.5-9B
profession,True,mathematician,-3.861607142857143,-4.508928571428571,-4.950892857142857,L16_puntuale,[16],Qwen3.5-9B
profession,True,researcher,-6.48828125,-6.16015625,-6.55078125,L16_puntuale,[16],Qwen3.5-9B
profession,True,assistant,-1.43984375,-2.0963541666666665,-1.8671875,L16_puntuale,[16],Qwen3.5-9B
profession,True,assistant,-1.4677734375,-0.8349609375,-1.474609375,L16_puntuale,[16],Qwen3.5-9B
profession,True,historian,-2.49609375,-2.548828125,-3.7142857142857144,L16_puntuale,[16],Qwen3.5-9B
profession,True,entrepreneur,-1.3713942307692308,-1.5703125,-2.215144230769231,L16_puntuale,[16],Qwen3.5-9B
profession,True,mathematician,-1.6848958333333333,-2.9348958333333335,-1.9375,L16_puntuale,[16],Qwen3.5-9B
profession,True,assistant,-2.123263888888889,-2.3159722222222223,-2.8171875,L16_puntuale,[16],Qwen3.5-9B
profession,True,performing artist,-2.0989583333333335,-1.6814236111111112,-2.8453125,L16_puntuale,[16],Qwen3.5-9B
profession,True,entrepreneur,-1.3167613636363635,-1.8465909090909092,-2.3068181818181817,L16_puntuale,[16],Qwen3.5-9B
profession,True,butcher,-0.7236328125,-0.85888671875,-1.0439453125,L16_puntuale,[16],Qwen3.5-9B
profession,True,plumber,-2.5865384615384617,-2.2526041666666665,-2.4700520833333335,L16_puntuale,[16],Qwen3.5-9B
profession,True,bartender,-2.064236111111111,-2.1510416666666665,-3.2378472222222223,L16_puntuale,[16],Qwen3.5-9B
profession,True,nurse,-1.0291193181818181,-1.0447443181818181,-1.7741477272727273,L16_puntuale,[16],Qwen3.5-9B
profession,True,historian,-1.9971590909090908,-2.2578125,-2.7109375,L16_puntuale,[16],Qwen3.5-9B
profession,True,delivery man,-0.8013392857142857,-0.796875,-1.6372767857142858,L16_puntuale,[16],Qwen3.5-9B
profession,True,manager,-1.7170138888888888,-2.517578125,-3.10546875,L16_puntuale,[16],Qwen3.5-9B
profession,True,prosecutor,-2.6463068181818183,-2.752840909090909,-3.0994318181818183,L16_puntuale,[16],Qwen3.5-9B
profession,True,prisoner,-3.1979166666666665,-3.15625,-4.890625,L16_puntuale,[16],Qwen3.5-9B
profession,True,butcher,-2.8078125,-3.3472222222222223,-2.5677083333333335,L16_puntuale,[16],Qwen3.5-9B
profession,True,software developer,-1.8203125,-2.05625,-2.425,L16_puntuale,[16],Qwen3.5-9B
profession,True,plumber,-1.396484375,-1.3245192307692308,-2.3016826923076925,L16_puntuale,[16],Qwen3.5-9B
profession,True,prosecutor,-2.908482142857143,-2.9620535714285716,-3.625,L16_puntuale,[16],Qwen3.5-9B
profession,True,manager,-2.6158854166666665,-2.3109375,-2.721875,L16_puntuale,[16],Qwen3.5-9B
profession,True,plumber,-2.546875,-3.595982142857143,-3.982142857142857,L16_puntuale,[16],Qwen3.5-9B
profession,True,guitarist,-1.7802734375,-1.9150390625,-2.91015625,L16_puntuale,[16],Qwen3.5-9B
profession,True,engineer,-1.1039663461538463,-1.4230769230769231,-1.9387019230769231,L16_puntuale,[16],Qwen3.5-9B
profession,True,butcher,-4.3125,-4.175,-4.99375,L16_puntuale,[16],Qwen3.5-9B
profession,True,butcher,-2.25,-2.1328125,-3.8645833333333335,L16_puntuale,[16],Qwen3.5-9B
profession,True,delivery man,-2.1941964285714284,-2.5825892857142856,-3.84375,L16_puntuale,[16],Qwen3.5-9B
profession,True,football player,-1.6832386363636365,-1.7599431818181819,-2.0924479166666665,L16_puntuale,[16],Qwen3.5-9B
profession,True,performing artist,-2.4600694444444446,-2.8020833333333335,-3.09375,L16_puntuale,[16],Qwen3.5-9B
profession,True,chemist,-1.1736111111111112,-1.7230902777777777,-3.095486111111111,L16_puntuale,[16],Qwen3.5-9B
profession,True,mathematician,-3.103515625,-2.904513888888889,-3.674107142857143,L16_puntuale,[16],Qwen3.5-9B
profession,True,plumber,-1.13125,-1.1984375,-2.3359375,L16_puntuale,[16],Qwen3.5-9B
profession,True,butcher,-1.6432291666666667,-1.15234375,-2.1692708333333335,L16_puntuale,[16],Qwen3.5-9B
profession,True,mathematician,-1.7315340909090908,-1.5511363636363635,-1.6377840909090908,L16_puntuale,[16],Qwen3.5-9B
profession,True,producer,-1.3413461538461537,-1.6286057692307692,-1.6862980769230769,L16_puntuale,[16],Qwen3.5-9B
profession,True,manager,-2.1729910714285716,-2.02734375,-3.486607142857143,L16_puntuale,[16],Qwen3.5-9B
profession,True,bartender,-1.3229166666666667,-1.3385416666666667,-1.84375,L16_puntuale,[16],Qwen3.5-9B
profession,True,chemist,-2.78515625,-3.044921875,-2.798828125,L16_puntuale,[16],Qwen3.5-9B
profession,True,guitarist,-1.9578125,-2.171875,-2.9453125,L16_puntuale,[16],Qwen3.5-9B
profession,True,politician,-4.4375,-5.10546875,-6.2421875,L16_puntuale,[16],Qwen3.5-9B
profession,True,plumber,-1.7135416666666667,-1.0973011363636365,-1.9857954545454546,L16_puntuale,[16],Qwen3.5-9B
profession,True,bartender,-1.94140625,-2.177734375,-2.38671875,L16_puntuale,[16],Qwen3.5-9B
profession,True,butcher,-1.4144736842105263,-1.3388157894736843,-1.625,L16_puntuale,[16],Qwen3.5-9B
profession,True,nurse,-2.725,-3.05625,-3.940625,L16_puntuale,[16],Qwen3.5-9B
profession,True,entrepreneur,-2.4986979166666665,-3.1640625,-4.697916666666667,L16_puntuale,[16],Qwen3.5-9B
profession,True,engineer,-2.5833333333333335,-2.1875,-3.421875,L16_puntuale,[16],Qwen3.5-9B
profession,True,delivery man,-1.9166666666666667,-2.1263020833333335,-3.359375,L16_puntuale,[16],Qwen3.5-9B
profession,True,producer,-2.2130681818181817,-2.227272727272727,-2.4019886363636362,L16_puntuale,[16],Qwen3.5-9B
profession,True,researcher,-2.921875,-2.8541666666666665,-4.666666666666667,L16_puntuale,[16],Qwen3.5-9B
profession,True,plumber,-4.109375,-4.484375,-4.721875,L16_puntuale,[16],Qwen3.5-9B
profession,True,prosecutor,-1.66796875,-1.803125,-2.2713068181818183,L16_puntuale,[16],Qwen3.5-9B
profession,True,football player,-1.8559027777777777,-2.3072916666666665,-2.5243055555555554,L16_puntuale,[16],Qwen3.5-9B
profession,True,performing artist,-1.7825520833333333,-1.5013020833333333,-2.5286458333333335,L16_puntuale,[16],Qwen3.5-9B
profession,True,nurse,-0.9957386363636364,-1.2428977272727273,-1.7414772727272727,L16_puntuale,[16],Qwen3.5-9B
profession,True,researcher,-1.21875,-1.5697115384615385,-2.0649038461538463,L16_puntuale,[16],Qwen3.5-9B
profession,True,football player,-2.295138888888889,-1.9340277777777777,-2.8854166666666665,L16_puntuale,[16],Qwen3.5-9B
profession,True,bartender,-2.28125,-2.703125,-3.236328125,L16_puntuale,[16],Qwen3.5-9B
profession,True,butcher,-2.549715909090909,-2.515625,-3.403125,L16_puntuale,[16],Qwen3.5-9B
profession,True,football player,-2.1941964285714284,-2.2667410714285716,-3.671875,L16_puntuale,[16],Qwen3.5-9B
profession,True,mathematician,-2.0484375,-2.1984375,-2.8368055555555554,L16_puntuale,[16],Qwen3.5-9B
profession,True,nurse,-1.56328125,-2.2046875,-2.3875,L16_puntuale,[16],Qwen3.5-9B
profession,True,researcher,-1.5735294117647058,-1.431640625,-1.9462890625,L16_puntuale,[16],Qwen3.5-9B
profession,True,commander,-3.29375,-2.5390625,-3.809375,L16_puntuale,[16],Qwen3.5-9B
profession,True,commander,-1.7256944444444444,-2.4253472222222223,-2.9010416666666665,L16_puntuale,[16],Qwen3.5-9B
profession,True,football player,-3.56875,-3.3013392857142856,-4.5125,L16_puntuale,[16],Qwen3.5-9B
profession,True,prosecutor,-1.8962053571428572,-2.341517857142857,-4.633928571428571,L16_puntuale,[16],Qwen3.5-9B
profession,True,producer,-3.622767857142857,-3.1901041666666665,-4.4140625,L16_puntuale,[16],Qwen3.5-9B
profession,True,commander,-1.8325892857142858,-2.189732142857143,-3.689732142857143,L16_puntuale,[16],Qwen3.5-9B
profession,True,historian,-1.221875,-1.5739583333333333,-2.5208333333333335,L16_puntuale,[16],Qwen3.5-9B
profession,True,politician,-1.6302083333333333,-1.6328125,-3.154513888888889,L16_puntuale,[16],Qwen3.5-9B
profession,True,manager,-2.1006944444444446,-2.2065972222222223,-2.1840277777777777,L16_puntuale,[16],Qwen3.5-9B
profession,True,assistant,-3.4330357142857144,-3.1205357142857144,-4.256696428571429,L16_puntuale,[16],Qwen3.5-9B
profession,True,manager,-2.904296875,-2.630859375,-3.56640625,L16_puntuale,[16],Qwen3.5-9B
profession,True,chemist,-1.85,-2.175,-2.290625,L16_puntuale,[16],Qwen3.5-9B
profession,True,politician,-2.1177884615384617,-1.8401442307692308,-2.4711538461538463,L16_puntuale,[16],Qwen3.5-9B
profession,True,butcher,-2.060546875,-2.49609375,-2.703125,L16_puntuale,[16],Qwen3.5-9B
profession,True,researcher,-2.0625,-2.140625,-2.5065104166666665,L16_puntuale,[16],Qwen3.5-9B
profession,True,commander,-1.9982638888888888,-1.7765625,-2.763888888888889,L16_puntuale,[16],Qwen3.5-9B
profession,True,mathematician,-2.6964285714285716,-3.029017857142857,-4.227678571428571,L16_puntuale,[16],Qwen3.5-9B
profession,True,football player,-1.5,-1.6690340909090908,-2.9019886363636362,L16_puntuale,[16],Qwen3.5-9B
profession,True,nurse,-1.4856770833333333,-1.7278645833333333,-3.6953125,L16_puntuale,[16],Qwen3.5-9B
profession,True,software developer,-2.7708333333333335,-3.9270833333333335,-4.276041666666667,L16_puntuale,[16],Qwen3.5-9B
profession,True,historian,-1.3677884615384615,-1.2836538461538463,-1.7956730769230769,L16_puntuale,[16],Qwen3.5-9B
profession,True,prisoner,-1.4887152777777777,-1.9253472222222223,-2.501736111111111,L16_puntuale,[16],Qwen3.5-9B
profession,True,prisoner,-0.98291015625,-0.9609375,-1.3095703125,L16_puntuale,[16],Qwen3.5-9B
profession,True,assistant,-2.2421875,-2.2018229166666665,-3.71875,L16_puntuale,[16],Qwen3.5-9B
profession,True,nurse,-1.6158854166666667,-1.5184659090909092,-2.602272727272727,L16_puntuale,[16],Qwen3.5-9B
profession,True,plumber,-3.6458333333333335,-5.239583333333333,-4.708333333333333,L16_puntuale,[16],Qwen3.5-9B
profession,True,manager,-1.7482638888888888,-2.212890625,-3.1171875,L16_puntuale,[16],Qwen3.5-9B
profession,True,bartender,-1.4303977272727273,-1.7875,-2.6109375,L16_puntuale,[16],Qwen3.5-9B
profession,True,prisoner,-2.3625,-2.3125,-3.5546875,L16_puntuale,[16],Qwen3.5-9B
profession,True,delivery man,-3.81875,-3.678125,-4.284375,L16_puntuale,[16],Qwen3.5-9B
profession,True,chemist,-1.7858455882352942,-1.8566176470588236,-1.8952205882352942,L16_puntuale,[16],Qwen3.5-9B
profession,True,manager,-1.1334134615384615,-1.3072916666666667,-1.6263020833333333,L16_puntuale,[16],Qwen3.5-9B
profession,True,chemist,-1.5208333333333333,-1.4713541666666667,-2.09375,L16_puntuale,[16],Qwen3.5-9B
profession,True,commander,-1.6,-1.75,-2.2109375,L16_puntuale,[16],Qwen3.5-9B
profession,True,researcher,-1.9241071428571428,-2.1473214285714284,-2.763392857142857,L16_puntuale,[16],Qwen3.5-9B
profession,True,nurse,-2.419921875,-2.646484375,-3.576171875,L16_puntuale,[16],Qwen3.5-9B
profession,True,producer,-1.9631696428571428,-1.7578125,-2.5714285714285716,L16_puntuale,[16],Qwen3.5-9B
profession,True,software developer,-2.203125,-2.3765625,-2.9204545454545454,L16_puntuale,[16],Qwen3.5-9B
profession,True,producer,-1.59375,-1.5091145833333333,-1.8971354166666667,L16_puntuale,[16],Qwen3.5-9B
profession,True,engineer,-3.1822916666666665,-2.73125,-4.084375,L16_puntuale,[16],Qwen3.5-9B
profession,True,entrepreneur,-2.9496527777777777,-2.298828125,-3.607421875,L16_puntuale,[16],Qwen3.5-9B
profession,True,prosecutor,-1.3004261363636365,-2.024147727272727,-2.4048295454545454,L16_puntuale,[16],Qwen3.5-9B
profession,True,guitarist,-1.6625,-1.8177083333333333,-2.496875,L16_puntuale,[16],Qwen3.5-9B
profession,True,guitarist,-2.5984375,-2.609375,-3.615625,L16_puntuale,[16],Qwen3.5-9B
profession,True,football player,-1.1744791666666667,-1.1657986111111112,-1.3871527777777777,L16_puntuale,[16],Qwen3.5-9B
profession,True,entrepreneur,-1.6022727272727273,-1.7002840909090908,-2.0980113636363638,L16_puntuale,[16],Qwen3.5-9B
profession,True,manager,-2.890625,-3.0535714285714284,-3.3549107142857144,L16_puntuale,[16],Qwen3.5-9B
profession,True,historian,-2.7433035714285716,-3.091517857142857,-2.9129464285714284,L16_puntuale,[16],Qwen3.5-9B
profession,True,entrepreneur,-2.5729166666666665,-3.1744791666666665,-4.602678571428571,L16_puntuale,[16],Qwen3.5-9B
profession,True,prisoner,-1.16875,-1.678125,-1.95,L16_puntuale,[16],Qwen3.5-9B
profession,True,prosecutor,-2.236328125,-2.330078125,-3.482421875,L16_puntuale,[16],Qwen3.5-9B
profession,True,engineer,-3.4244791666666665,-2.9973958333333335,-4.260416666666667,L16_puntuale,[16],Qwen3.5-9B
profession,True,guitarist,-1.7074652777777777,-2.609375,-2.4774305555555554,L16_puntuale,[16],Qwen3.5-9B
profession,True,researcher,-1.7295673076923077,-1.7295673076923077,-2.0528846153846154,L16_puntuale,[16],Qwen3.5-9B
profession,True,football player,-2.123046875,-2.572265625,-2.875,L16_puntuale,[16],Qwen3.5-9B
profession,True,manager,-0.9861778846153846,-1.359375,-2.1171875,L16_puntuale,[16],Qwen3.5-9B
profession,True,software developer,-2.40625,-2.765625,-3.8080357142857144,L16_puntuale,[16],Qwen3.5-9B
profession,True,engineer,-2.424107142857143,-3.0580357142857144,-3.6183035714285716,L16_puntuale,[16],Qwen3.5-9B
profession,True,assistant,-1.6787109375,-1.85546875,-3.544921875,L16_puntuale,[16],Qwen3.5-9B
profession,True,plumber,-1.7198660714285714,-1.6629464285714286,-1.9239583333333334,L16_puntuale,[16],Qwen3.5-9B
profession,True,assistant,-1.4676339285714286,-1.6449652777777777,-3.017578125,L16_puntuale,[16],Qwen3.5-9B
profession,True,prosecutor,-2.0426136363636362,-2.289772727272727,-2.84375,L16_puntuale,[16],Qwen3.5-9B
profession,True,historian,-2.568359375,-2.6316964285714284,-4.011160714285714,L16_puntuale,[16],Qwen3.5-9B
profession,True,engineer,-1.9244791666666667,-1.9388020833333333,-2.28125,L16_puntuale,[16],Qwen3.5-9B
profession,True,plumber,-2.2088068181818183,-2.0921875,-2.8875,L16_puntuale,[16],Qwen3.5-9B
profession,True,assistant,-1.9861111111111112,-2.6875,-3.7890625,L16_puntuale,[16],Qwen3.5-9B
profession,True,engineer,-2.6875,-2.529513888888889,-3.359375,L16_puntuale,[16],Qwen3.5-9B
profession,True,butcher,-2.283203125,-2.908203125,-2.623046875,L16_puntuale,[16],Qwen3.5-9B
profession,True,guitarist,-2.9661458333333335,-3.2916666666666665,-3.9010416666666665,L16_puntuale,[16],Qwen3.5-9B
profession,True,policeman,-2.6875,-2.361328125,-3.205078125,L16_puntuale,[16],Qwen3.5-9B
profession,True,nurse,-1.26171875,-2.13671875,-2.927734375,L16_puntuale,[16],Qwen3.5-9B
profession,True,butcher,-1.2248263888888888,-1.4496527777777777,-1.6614583333333333,L16_puntuale,[16],Qwen3.5-9B
profession,True,prosecutor,-1.5951704545454546,-1.96875,-2.3806818181818183,L16_puntuale,[16],Qwen3.5-9B
profession,True,delivery man,-1.3494318181818181,-1.4261363636363635,-2.178977272727273,L16_puntuale,[16],Qwen3.5-9B
profession,True,politician,-4.1625,-3.734375,-3.623046875,L16_puntuale,[16],Qwen3.5-9B
profession,True,policeman,-2.3191964285714284,-2.8504464285714284,-2.6495535714285716,L16_puntuale,[16],Qwen3.5-9B
profession,True,engineer,-1.1802083333333333,-1.5385416666666667,-1.9229166666666666,L16_puntuale,[16],Qwen3.5-9B
profession,True,manager,-1.3247767857142858,-1.3627232142857142,-1.7310267857142858,L16_puntuale,[16],Qwen3.5-9B
profession,True,entrepreneur,-2.1203125,-2.0520833333333335,-2.8609375,L16_puntuale,[16],Qwen3.5-9B
profession,True,mathematician,-1.2765625,-1.725,-1.9453125,L16_puntuale,[16],Qwen3.5-9B
profession,True,bartender,-1.4829545454545454,-1.8142361111111112,-2.5972222222222223,L16_puntuale,[16],Qwen3.5-9B
profession,True,politician,-3.1375,-2.9109375,-4.89375,L16_puntuale,[16],Qwen3.5-9B
profession,True,commander,-1.56484375,-1.4856770833333333,-2.7234375,L16_puntuale,[16],Qwen3.5-9B
profession,True,manager,-5.51953125,-6.0390625,-5.8125,L16_puntuale,[16],Qwen3.5-9B
profession,True,commander,-3.357421875,-3.283482142857143,-3.9955357142857144,L16_puntuale,[16],Qwen3.5-9B
profession,True,policeman,-1.84375,-1.5890625,-2.75,L16_puntuale,[16],Qwen3.5-9B
profession,True,prisoner,-4.615625,-4.865625,-5.174107142857143,L16_puntuale,[16],Qwen3.5-9B
profession,True,bartender,-3.0859375,-2.66015625,-5.434375,L16_puntuale,[16],Qwen3.5-9B
profession,True,politician,-1.2109375,-1.6263020833333333,-2.0234375,L16_puntuale,[16],Qwen3.5-9B
profession,True,politician,-6.13671875,-5.17578125,-6.44921875,L16_puntuale,[16],Qwen3.5-9B
profession,True,delivery man,-2.1640625,-2.015625,-2.8549107142857144,L16_puntuale,[16],Qwen3.5-9B
profession,True,football player,-2.462890625,-4.578125,-2.5546875,L16_puntuale,[16],Qwen3.5-9B
profession,True,chemist,-2.1440972222222223,-2.953125,-2.6578125,L16_puntuale,[16],Qwen3.5-9B
profession,True,policeman,-2.8359375,-2.6236979166666665,-3.7994791666666665,L16_puntuale,[16],Qwen3.5-9B
profession,True,butcher,-1.1197916666666667,-1.1729166666666666,-1.515625,L16_puntuale,[16],Qwen3.5-9B
profession,True,producer,-1.59765625,-1.9015625,-2.8921875,L16_puntuale,[16],Qwen3.5-9B
profession,True,butcher,-1.078125,-1.3313802083333333,-1.9986979166666667,L16_puntuale,[16],Qwen3.5-9B
profession,True,prisoner,-1.2583333333333333,-1.359375,-1.6770833333333333,L16_puntuale,[16],Qwen3.5-9B
profession,True,commander,-1.62890625,-1.8052884615384615,-2.7057291666666665,L16_puntuale,[16],Qwen3.5-9B
profession,True,manager,-2.716796875,-2.8169642857142856,-3.720703125,L16_puntuale,[16],Qwen3.5-9B
profession,True,football player,-1.2477678571428572,-1.3928571428571428,-1.6238839285714286,L16_puntuale,[16],Qwen3.5-9B
profession,True,policeman,-0.846875,-1.06875,-1.349702380952381,L16_puntuale,[16],Qwen3.5-9B
profession,True,chemist,-1.4625,-1.4285714285714286,-1.9296875,L16_puntuale,[16],Qwen3.5-9B
profession,True,politician,-1.2708333333333333,-1.2779947916666667,-1.7903645833333333,L16_puntuale,[16],Qwen3.5-9B
profession,True,football player,-1.2265625,-1.2048611111111112,-1.6380208333333333,L16_puntuale,[16],Qwen3.5-9B
profession,True,chemist,-2.314236111111111,-2.359375,-2.7239583333333335,L16_puntuale,[16],Qwen3.5-9B
profession,True,producer,-4.263020833333333,-4.75,-5.65625,L16_puntuale,[16],Qwen3.5-9B
profession,True,producer,-1.190625,-1.1549479166666667,-1.341711956521739,L16_puntuale,[16],Qwen3.5-9B
profession,True,performing artist,-2.0590277777777777,-2.75,-3.642361111111111,L16_puntuale,[16],Qwen3.5-9B
profession,True,nurse,-2.8411458333333335,-2.90625,-3.578125,L16_puntuale,[16],Qwen3.5-9B
profession,True,delivery man,-1.9635416666666667,-2.0142045454545454,-2.5868055555555554,L16_puntuale,[16],Qwen3.5-9B
profession,True,mathematician,-1.4943181818181819,-1.7643229166666667,-2.3650568181818183,L16_puntuale,[16],Qwen3.5-9B
profession,True,producer,-1.2514204545454546,-1.9360795454545454,-2.4153645833333335,L16_puntuale,[16],Qwen3.5-9B
profession,True,politician,-1.7921875,-2.06875,-2.25,L16_puntuale,[16],Qwen3.5-9B
profession,True,plumber,-1.41015625,-0.9388020833333334,-1.8221153846153846,L16_puntuale,[16],Qwen3.5-9B
profession,True,guitarist,-2.9888392857142856,-3.12109375,-3.71875,L16_puntuale,[16],Qwen3.5-9B
profession,True,commander,-1.3196022727272727,-2.106534090909091,-2.616477272727273,L16_puntuale,[16],Qwen3.5-9B
profession,True,performing artist,-2.7864583333333335,-3.2942708333333335,-4.096354166666667,L16_puntuale,[16],Qwen3.5-9B
profession,True,researcher,-2.9263392857142856,-2.68125,-4.575,L16_puntuale,[16],Qwen3.5-9B
profession,True,football player,-1.94375,-1.8265625,-2.546875,L16_puntuale,[16],Qwen3.5-9B
profession,True,delivery man,-2.85546875,-3.154296875,-3.12890625,L16_puntuale,[16],Qwen3.5-9B
profession,True,producer,-3.1458333333333335,-3.2473958333333335,-4.403645833333333,L16_puntuale,[16],Qwen3.5-9B
profession,True,plumber,-1.5270833333333333,-1.728125,-1.7712053571428572,L16_puntuale,[16],Qwen3.5-9B
profession,True,producer,-1.5298295454545454,-1.5610795454545454,-2.4488636363636362,L16_puntuale,[16],Qwen3.5-9B
profession,True,mathematician,-1.9596354166666667,-1.9361979166666667,-3.9192708333333335,L16_puntuale,[16],Qwen3.5-9B
profession,True,engineer,-4.25,-3.8861607142857144,-4.892857142857143,L16_puntuale,[16],Qwen3.5-9B
profession,True,policeman,-1.6056985294117647,-1.9759615384615385,-2.0494791666666665,L16_puntuale,[16],Qwen3.5-9B
profession,True,prisoner,-1.6840277777777777,-2.2465277777777777,-2.04375,L16_puntuale,[16],Qwen3.5-9B
profession,True,politician,-1.540296052631579,-1.4325657894736843,-2.106907894736842,L16_puntuale,[16],Qwen3.5-9B
profession,True,entrepreneur,-1.7473958333333333,-2.171875,-2.5355113636363638,L16_puntuale,[16],Qwen3.5-9B
profession,True,politician,-2.734375,-2.740234375,-3.904296875,L16_puntuale,[16],Qwen3.5-9B
